Date,AXISBANK,ADANIPORTS,ASIANPAINT
2020-09-07,458.7,352.05,1982.1
2020-09-08,444.35,345.6,1960.35
2020-09-09,431.25,343.85,1979.05
2020-09-10,446.85,341.6,2056.55
2020-09-11,447.2,342.5,2035.95
2020-09-14,440.55,351.65,2031.2
2020-09-15,449.55,352.65,2017.55
2020-09-16,446.0,353.55,2012.1
2020-09-17,442.9,346.1,2007.95
2020-09-18,443.35,357.85,2028.4
2020-09-21,423.35,347.85,1972.55
2020-09-22,412.0,332.3,1937.5
2020-09-23,419.75,324.6,1946.55
2020-09-24,402.45,313.75,1918.35
2020-09-25,415.05,326.15,1925.6
2020-09-28,439.25,339.55,1945.6
2020-09-29,426.85,341.0,1959.95
2020-09-30,424.65,341.75,1986.4
2020-10-01,443.7,353.3,2040.45
2020-10-05,444.15,350.35,2028.0
2020-10-06,449.65,362.9,2090.0
2020-10-07,453.1,360.65,2105.0
2020-10-08,451.9,359.75,2088.65
2020-10-09,468.05,357.2,2050.6
2020-10-12,468.0,357.65,2077.85
2020-10-13,461.35,349.9,2064.65
2020-10-14,471.3,348.95,2071.35
2020-10-15,462.6,342.8,2090.45
2020-10-16,472.4,349.95,2061.2
2020-10-19,492.95,347.55,2070.1
2020-10-20,493.95,348.95,2118.5
2020-10-21,501.45,355.35,2114.3
2020-10-22,510.3,358.35,2099.9
2020-10-23,507.2,364.35,2120.25
2020-10-26,493.35,363.7,2080.45
2020-10-27,508.1,364.4,2197.8
2020-10-28,504.7,353.65,2159.55
2020-10-29,493.85,342.7,2225.45
2020-10-30,492.5,359.85,2211.5
2020-11-02,522.65,356.9,2172.85
2020-11-03,534.15,353.65,2154.65
2020-11-04,525.15,361.1,2169.45
2020-11-05,539.3,368.65,2238.3
2020-11-06,541.75,371.1,2209.05
2020-11-09,565.05,367.05,2225.2
2020-11-10,583.6,366.75,2199.75
2020-11-11,608.65,371.6,2181.7
2020-11-12,599.7,368.05,2171.8
2020-11-13,610.35,365.5,2179.95
2020-11-14,613.15,366.1,2184.6
2020-11-17,628.8,379.65,2187.65
2020-11-18,636.3,391.1,2195.75
2020-11-19,611.5,381.9,2161.7
2020-11-20,607.85,375.85,2166.55
2020-11-23,595.6,375.15,2186.25
2020-11-24,619.65,392.25,2207.9
2020-11-25,599.85,398.95,2154.3
2020-11-26,612.55,410.15,2155.3
2020-11-27,601.6,411.55,2215.3
2020-12-01,603.65,423.8,2230.05
2020-12-02,608.1,438.2,2315.85
2020-12-03,602.7,435.8,2411.4
2020-12-04,614.5,453.7,2438.75
2020-12-07,619.25,471.5,2472.55
2020-12-08,620.65,463.35,2438.9
2020-12-09,634.2,463.9,2522.3
2020-12-10,627.05,471.0,2526.05
2020-12-11,613.25,466.3,2520.95
2020-12-14,615.9,467.0,2548.15
2020-12-15,607.1,475.75,2527.45
2020-12-16,606.1,475.55,2582.45
2020-12-17,605.4,467.75,2575.05
2020-12-18,609.5,463.3,2601.5
2020-12-21,582.5,444.25,2554.65
2020-12-22,589.75,468.65,2600.8
2020-12-23,592.45,470.75,2642.55
2020-12-24,610.2,478.55,2648.25
2020-12-28,617.65,483.55,2683.9
2020-12-29,630.2,483.4,2696.8
2020-12-30,625.1,485.4,2734.4
2020-12-31,620.45,483.75,2764.5
2021-01-01,623.8,503.85,2775.55
2021-01-04,624.7,498.9,2753.7
2021-01-05,664.45,499.45,2793.85
2021-01-06,654.25,496.8,2805.35
2021-01-07,671.1,513.85,2792.25
2021-01-08,672.7,517.0,2844.7
2021-01-11,666.95,508.35,2849.3
2021-01-12,675.7,511.25,2720.55
2021-01-13,687.8,536.65,2703.7
2021-01-14,676.0,536.95,2663.9
2021-01-15,674.85,527.95,2590.9
2021-01-18,657.0,515.5,2588.2
2021-01-19,668.75,532.8,2645.05
2021-01-20,675.75,558.6,2697.25
2021-01-21,675.85,547.65,2716.35
2021-01-22,644.5,535.8,2596.65
2021-01-25,658.4,523.65,2513.95
2021-01-27,632.1,518.85,2436.6
2021-01-28,670.7,519.1,2441.7
2021-01-29,662.9,509.7,2407.35
2021-02-01,709.35,542.75,2447.8
2021-02-02,714.2,550.8,2463.65
2021-02-03,733.8,560.1,2453.65
2021-02-04,743.9,568.4,2401.8
2021-02-05,719.6,566.95,2376.75
2021-02-08,736.15,582.05,2416.85
2021-02-09,742.5,581.95,2506.85
2021-02-10,734.8,576.85,2510.6
2021-02-11,740.1,591.85,2505.5
2021-02-12,750.4,616.6,2486.1
2021-02-15,794.0,627.75,2456.75
2021-02-16,775.05,636.55,2450.25
2021-02-17,777.75,655.75,2388.15
2021-02-18,777.0,664.05,2470.75
2021-02-19,749.65,653.5,2416.45
2021-02-22,719.45,673.8,2387.05
2021-02-23,715.95,662.0,2372.2
2021-02-24,749.4,665.2,2361.35
2021-02-25,770.65,704.3,2373.75
2021-02-26,724.8,675.9,2277.2
2021-03-01,728.55,692.9,2362.3
2021-03-02,731.25,720.5,2390.4
2021-03-03,753.95,729.85,2402.1
2021-03-04,736.8,752.45,2417.1
2021-03-05,730.75,748.95,2387.1
2021-03-08,743.3,748.4,2382.7
2021-03-09,745.45,750.75,2422.7
2021-03-10,760.75,745.35,2431.95
2021-03-12,750.6,728.15,2401.35
2021-03-15,744.4,719.05,2355.0
2021-03-16,737.75,717.35,2468.6
2021-03-17,727.9,688.25,2422.95
2021-03-18,718.75,679.65,2404.55
2021-03-19,726.25,686.25,2411.25
2021-03-22,716.2,721.9,2425.7
2021-03-23,730.55,738.55,2410.3
2021-03-24,706.4,706.85,2443.55
2021-03-25,694.6,688.25,2402.2
2021-03-26,698.2,703.05,2505.15
2021-03-30,695.35,710.55,2578.05
2021-03-31,697.45,702.4,2537.4
2021-04-01,713.0,736.25,2551.75
2021-04-05,685.25,742.25,2510.65
2021-04-06,677.9,835.55,2611.6
2021-04-07,688.25,814.75,2628.6
2021-04-08,681.6,823.0,2650.65
2021-04-09,668.2,823.6,2630.8
2021-04-12,635.6,744.65,2602.2
2021-04-13,661.0,731.05,2570.7
2021-04-15,668.85,750.35,2587.7
2021-04-16,669.2,755.5,2663.7
2021-04-19,648.15,720.95,2571.9
2021-04-20,651.75,720.45,2553.65
2021-04-22,658.7,737.8,2511.25
2021-04-23,671.35,725.35,2517.95
2021-04-26,700.45,730.75,2557.9
2021-04-27,699.55,749.15,2574.35
2021-04-28,708.15,746.25,2614.55
2021-04-29,719.4,746.75,2613.45
2021-04-30,714.9,730.05,2536.4
